station_id,station_code,station_name,old_rid_group,new_rid_group,ospar_region,mean_q_1000m3/day,Cd_tonnes,Cd_Est,Cu_tonnes,Cu_Est,Hg_kg,Hg_Est,NO3-N_tonnes,NO3-N_Est,PO4-P_tonnes,PO4-P_Est,Pb_tonnes,Pb_Est,SPM_tonnes,SPM_Est,TOTN_tonnes,TOTN_Est,TOTP_tonnes,TOTP_Est,Zn_tonnes,Zn_Est,Ag_tonnes,Ag_Est,As_tonnes,As_Est,Cr_tonnes,Cr_Est,NH4-N_tonnes,NH4-N_Est,Ni_tonnes,Ni_Est,SiO2_tonnes,SiO2_Est,TOC_tonnes,TOC_Est,year
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,1018.3637895556197,0.0,0,0.4460433398253613,0,0.0,0,68.0216093233676,0,0.3717027831878011,0,0.0,0,516.6668686310436,0,153.51324945656185,0,2.2302166991268066,0,7.434055663756021,0,6.464396229353065e-05,1,0.09292569579695029,1,0.13117306740792187,1,12.03470881400997,1,0.1914269333417176,1,772.6107850546442,1,1564.0722112566666,1,1990
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,885.4640873030343,0.0,0,0.19391663511936447,0,0.0,0,77.5666540477458,0,0.646388783731215,0,0.09695831755968223,0,617.3012884633104,0,155.77969687922283,0,2.908749526790468,0,9.695831755968225,0,5.6207720324453506e-05,1,0.08079859796640187,1,0.11405456635666372,1,10.464141169635637,1,0.16644511181078786,1,671.7826288063703,1,1359.955830343065,1,1991
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,689.572058803593,0.015143002411326902,0,0.14890619037804786,0,0.0,0,32.809838557874954,0,0.5047667470442302,0,0.06057200964530761,0,290.2408795504323,0,80.76267952707681,0,1.7666836146548055,0,1.6480634290994112,0,4.389276061254177e-05,1,0.06309584338052877,1,0.0,0,13.628702170194215,0,0.14133468917238443,0,524.5968692495396,1,805.102961535547,0,1992
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,613.2353049311977,0.04700448612297631,0,0.09177066338295374,0,0.22383088629988718,0,43.64702282847799,0,0.22383088629988718,0,0.10520051656094698,0,315.60154968284087,0,104.08136212944754,0,1.119154431499436,0,4.315459487861825,0,3.892711066084995e-05,1,0.04252786839697857,0,0.21263934198489284,0,8.7294045656956,0,0.10967713428694471,0,465.2484850947658,1,738.6419247896275,0,1993
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,1323.8433849978226,0.033824198486694365,0,0.28992170131452305,0,0.48320283552420507,0,98.09017561141364,0,0.48320283552420507,0,0.21260924763065026,0,661.987884668161,0,198.5963654004483,0,2.899217013145231,0,5.411871757871096,0,8.403527574334004e-05,1,0.09180853874959898,0,0.4590426937479948,0,23.193736105161847,0,0.2367693894068605,0,1004.3716081253128,1,2333.8696955819105,0,1994
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,1100.9451916593362,0.028129149646896043,0,0.2411069969733946,0,0.40184499495565773,0,80.7708439860872,0,0.40184499495565773,0,0.17681179778048942,0,550.5276430892511,0,161.94353296713007,0,2.129778473264986,0,4.500663943503366,0,6.988608607924485e-05,1,0.07635054904157497,0,0.38175274520787483,0,19.28855975787157,0,0.19690404752827226,0,835.2635252292605,1,1563.1770303775086,0,1995
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,709.5972766790541,0.015582756195872025,0,0.207770082611627,0,0.3895689048968006,0,59.99361135410729,0,0.25971260326453377,0,0.12725917559962155,0,399.957409027382,0,109.07929337110417,0,2.337413429380804,0,0.6752527684877877,0,4.516740926339718e-05,1,0.059733898750842764,0,0.0,0,7.791378097936011,0,0.207770082611627,0,623.310247834881,0,1038.850413058135,0,1996
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,743.9191782919329,0.016291830004593333,0,0.16291830004593336,0,0.27153050007655555,0,45.8886545129379,0,0.8145915002296666,0,0.08960506502526336,0,295.9682450834455,0,104.5392425294739,0,1.357652500382778,0,3.013988550849767,0,4.7222695665487946e-05,1,0.08417445502373223,0,0.0,0,10.589689502985667,0,0.1900713500535889,0,733.1323502067,0,1221.8872503444998,0,1997
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,1033.4250125344065,0.011316003887251753,0,0.22632007774503504,0,0.37720012957505844,0,72.7996250079863,0,0.7544002591501169,0,0.20368806997053154,0,1124.0563861336743,0,156.1608536440742,0,2.2632007774503506,0,3.0930410625154794,0,6.560002253479281e-05,1,0.09052803109801402,0,0.0,0,12.824804405551989,0,0.2640400907025409,0,1093.8803757676696,0,1810.5606219602805,0,1998
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,1159.296522105582,0.017348872453310037,0,0.4146803659571667,0,0.4760361343896047,1,63.04834135471208,0,0.0,0,0.09732294303076361,0,423.14323056853755,0,149.36956039069372,0,2.962002613979763,1,2.3696020911838094,0,7.359012705539786e-05,1,0.021157161528426872,0,0.19464588606152722,0,4.654575536253912,0,0.507771876682245,0,743.52310514186,0,2014.1617775062384,0,1999
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,1407.5361600847607,0.015969905272321696,0,0.3657623465596258,0,0.5795530139149,1,92.72848222638402,0,2.5757911729551117,0,0.12363797630184535,0,566.6740580501246,0,144.75946392007728,0,3.6061076421371556,1,3.348528524841645,0,8.95927364506126e-05,1,0.1287895586477556,0,0.0,0,4.636424111319201,0,0.2627306996414214,0,838.971982048237,0,2215.180408741396,0,2000
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,1270.890695224663,0.007422001660112032,0,0.1901887925403708,0,0.5218594917266273,1,45.4597601681862,0,1.391625311271006,0,0.03247125726299014,0,603.0376348841025,0,150.75940872102564,0,3.247125726299014,1,0.5566501245084023,0,8.067393108817428e-05,1,0.07885876763869035,0,0.12060752697682052,0,8.349751867626034,0,0.09741377178897041,0,109.34198874272202,0,1994.6629461551086,0,2001
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,767.4520893045554,0.00812348036528872,0,0.10924680491250348,0,0.31513501417068307,1,38.096321713078126,0,0.5602400251923254,0,0.08403600377884882,0,336.14401511539523,0,76.19264342615625,0,1.960840088173139,1,1.5966840717981279,0,4.871652392976745e-05,1,0.07283120327500232,0,0.03921680176346279,0,1.1204800503846508,0,0.14566240655000465,0,348.1491585123729,0,1428.6120642404296,0,2002
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,974.8075734875563,0.01494380010156424,0,0.24194723973961152,0,0.40028035986332783,1,40.56174313281722,0,0.0,0,0.13164776279949447,0,533.7071464844372,0,109.23206264714813,0,2.490633350260707,1,2.419472397396115,0,6.187908944747099e-05,1,0.10674142929688743,0,0.06760290522136203,0,9.606728636719868,0,0.19569262037762697,0,457.4632684152334,0,2134.828585937749,0,2003
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,1058.9004528361857,0.012308255759618088,1,0.25917912208731686,1,0.4360022614552995,1,56.368863802435456,1,0.8154420160247228,1,0.1483861029819536,1,563.896258148854,1,138.44266770366747,1,2.712902960166308,1,2.2089695697030813,1,6.740131578052941e-05,1,0.096889391434511,1,0.08867581347881189,1,7.888437816461293,1,0.19959214635509268,1,805.5660830697921,1,1962.9790704631916,1,2004
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,680.4711095892632,0.007619327161200311,1,0.16609874490630416,1,0.2794184493750912,1,35.56072036400328,1,0.5283311139090152,1,0.09509541227065604,1,361.38119452511796,1,87.90256045385344,1,1.7386036850005673,1,1.362373128734426,1,4.319512260870976e-05,1,0.062092988750020256,1,0.05426080494177913,1,4.806573145941681,1,0.12791155682504174,1,516.2588493215974,1,1275.744806003983,1,2005
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,1300.3494329349421,0.014046907767086366,1,0.31740716939546354,1,0.5339559858989107,1,66.87696703574697,1,1.0205916574609495,1,0.18172302053426262,1,690.5830750959245,1,166.40995390458644,1,3.3223928011487778,1,2.501622486399156,1,8.25439205254355e-05,1,0.11865688575531348,1,0.098781857391298,1,8.709606027911125,1,0.2444331846559458,1,986.5472501370357,1,2471.79244011997,1,2006
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,808.8196510874759,0.008417939874594308,1,0.19742782170763362,1,0.33212156922779484,1,40.92710081748745,1,0.6416361996874554,1,0.11303204072719286,1,429.5438962012813,1,102.53207882005016,1,2.0665342085285014,1,1.4926871313696628,1,5.134246480816154e-05,1,0.07380479316173219,1,0.05838965568090714,1,5.121605343647517,1,0.1520378739131683,1,613.6341374304023,1,1558.5463607381807,1,2007
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,1214.9524112143927,0.01219859852516281,1,0.29737478954986274,1,0.5002566553175262,1,60.63634152658028,1,0.9767439141646983,1,0.1702540150263981,1,646.9986075440006,1,152.96959174444905,1,3.1127080775312743,1,2.1529681939533836,1,7.733436217469006e-05,1,0.11116814562611693,1,0.08335084373194541,1,7.268870647907324,1,0.22900637998980086,1,924.2837250628587,1,2379.3159396721153,1,2008
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,1269.3612438834975,0.012209013349189621,1,0.30984314612418745,1,0.5212314607696611,1,62.126438867575146,1,1.0284102387235978,1,0.1773924404819413,1,674.1260225954284,1,157.8528243585106,1,3.2432179781223356,1,2.143853471213174,1,8.057684417695247e-05,1,0.11582921350436913,1,0.08205446783934459,1,7.109435581416809,1,0.2386081798190004,1,963.0371751363269,1,2512.1701706047606,1,2009
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,790.9825999318413,0.007295634751800217,1,0.19307390900211283,1,0.3247972300970122,1,38.05741371420694,1,0.6475135878890751,1,0.11053932397634983,1,420.0710842588025,1,97.40981698312433,1,2.020960542825854,1,1.273978813568894,1,5.021019982176037e-05,1,0.0721771622437805,1,0.048145447996703894,1,4.140871521659507,1,0.14868495422218783,1,600.1015489411469,1,1586.041585191184,1,2010
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,970.999701902891,0.008572745800930396,1,0.23701495848635873,1,0.3987167525938745,1,45.91383971065905,1,0.8030742227997301,1,0.1356966014661153,1,515.6736666880778,1,118.40824307364467,1,2.4809042383618864,1,1.4878950542736207,1,6.163737238166178e-05,1,0.08860372279863879,1,0.05543773837833008,1,4.728184494959727,1,0.18252366896519592,1,736.6766666972545,1,1972.3188694976989,1,2011
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,996.9654116241289,0.008431500758815044,1,0.24401974656265082,1,0.4105005082362351,1,46.44206308436573,1,0.8352458114024306,1,0.13970700630306532,1,530.9139906521973,1,120.70235314398016,1,2.554225384581018,1,1.453597401689902,1,6.345901576598805e-05,1,0.09122233516360778,1,0.05330286902400758,1,4.502333471738759,1,0.18791801043703205,1,758.4485580745682,1,2056.672705074362,1,2012
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,1091.5487944132447,0.008775323574222598,1,0.26644023853630794,1,0.4482172237059386,1,49.804285264806765,1,0.9212006461648844,1,0.15254326180125444,1,579.6942759930139,1,130.4763658335568,1,2.78890716972584,1,1.501690929767656,1,6.928961912362337e-05,1,0.09960382749020857,1,0.054080350880479515,1,4.516828114240174,1,0.20518388462982967,1,828.1346799900206,1,2274.097672783588,1,2013
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,1703.0423378896326,0.013019089390429206,1,0.4157019906642475,1,0.6993117599959303,1,76.29322743165548,1,1.4516374794764626,1,0.23799910231861496,1,904.4432095947369,1,201.51678481269366,1,4.351273173308011,1,2.2096094689967396,1,0.00010810616579647237,1,0.155402613332429,1,0.07794853809651586,1,6.424386020534661,1,0.3201293834648037,1,1292.061727992482,1,3592.464412779098,1,2014
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,1197.7510882572465,0.008683553610616769,1,0.2923635546992922,1,0.49182654061563186,1,52.664184558655016,1,1.031046777268308,1,0.16738496598952005,1,636.0956591962173,1,140.28277338990642,1,3.0602540304972643,1,1.4602423202151331,1,7.603115603719916e-05,1,0.10929478680347375,1,0.05030044165387073,1,4.080258900986624,1,0.2251472608151559,1,908.7080845660251,1,2557.8102820207196,1,2015
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,918.1544628323063,0.006311336392855339,1,0.22472978170899244,1,0.3780501000712022,1,39.71793017838026,1,0.800300489039183,1,0.1286630507242325,1,488.94479609208827,1,106.72046284187745,1,2.3523117337763693,1,1.050354111737406,1,5.8442527547239014e-05,1,0.08401113334915605,1,0.0351892088096581,1,2.7996656512270794,1,0.17306293469926146,1,698.4925658458409,1,1990.103733136723,1,2016
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,1130.14914794102,0.01958188819243355,0,0.45783806029002705,0,1.0969137272707314,0,57.27974604504457,0,2.0707367573249584,0,0.36997288148612906,0,2277.7031344143543,0,153.4075705531654,0,4.787895395645216,0,3.4271599758559277,0,0.0,0,0.1490959092851975,0,0.16403978647712789,0,4.750663718415363,0,0.30353650333435406,0,857.4199410611108,1,3147.0913799746054,0,2017
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,985.3627138357419,0.0124129459948303,0,0.2134837917314092,0,0.2555841063455048,0,70.02912946908309,0,0.8960130054426685,0,0.12850965193086564,0,738.2803401253183,0,150.97842935585146,0,2.6543818556728853,0,2.322282966468705,0,0.0,0,0.08222489383935302,0,0.060774663674825084,0,11.886251394234202,0,0.16359547898360985,0,747.5735760718817,1,1953.554634499541,0,2018
30019,AAGEVEG,Vegårdselva,rid_108,rid_20,SKAGERAK,1395.0396830702218,0.019494318809557987,0,0.36418435760086476,0,0.6831839456265603,0,75.83614510064486,0,1.144893339680577,0,0.2103551428951436,0,776.1831213448124,0,171.87554669073384,0,3.3598477784425738,0,3.3235837424071897,0,0.001891933379915174,0,0.13882952720742636,0,0.1059965920693292,0,11.184883571856075,0,0.26693732944639575,0,1058.3867138378835,1,3078.1841370633383,0,2019
